sample,latitude,longitude,Macroalgae,Turf.algae,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
LGBDT5_2627,-33.53963333,115.3308667,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT5_2628,-33.5396,115.3308333,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT5_2632,-33.53946667,115.3307167,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT5_2634,-33.53938333,115.3306833,0,0,25,75,0,0,0,Seagrasses,Seagrasses
LGBDT5_2636,-33.5393,115.3306667,0,0,75,25,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2638,-33.53923333,115.3306167,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2652,-33.53871667,115.3303333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2663,-33.53835,115.3300833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2665,-33.53826667,115.33005,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT5_2667,-33.5382,115.3300167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2669,-33.53813333,115.32995,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT5_2671,-33.53806667,115.3299,0,30,0,70,0,0,0,Seagrasses,Seagrasses
LGBDT5_2674,-33.53795,115.3298333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2676,-33.53788333,115.3298,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT5_2680,-33.53773333,115.3297667,0,9.09,9.09,81.82,0,0,0,Seagrasses,Seagrasses
LGBDT5_2681,-33.53768333,115.3297333,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT5_2683,-33.53761667,115.3297,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2702,-33.53691667,115.32935,0,20,10,70,0,0,0,Seagrasses,Seagrasses
LGBDT5_2712,-33.53655,115.3291167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2714,-33.53648333,115.3291167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2718,-33.53633333,115.3290333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT5_2720,-33.53628333,115.3289667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2724,-33.53615,115.3288833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2725,-33.5361,115.32885,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2727,-33.53603333,115.3288167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2736,-33.5357,115.3286167,0,11.11,33.33,55.56,0,0,0,Seagrasses,Seagrasses
LGBDT5_2739,-33.5356,115.3285667,0,0,11.11,88.89,0,0,0,Seagrasses,Seagrasses
LGBDT5_2741,-33.53551667,115.3285333,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT5_2743,-33.53545,115.3285,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT5_2750,-33.5352,115.3283333,0,0,55.56,44.44,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2755,-33.53501667,115.3282167,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2756,-33.53498333,115.3282167,0,0,28.57,71.43,0,0,0,Seagrasses,Seagrasses
LGBDT5_2757,-33.53495,115.3282167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2757,-33.53495,115.3282167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2762,-33.53476667,115.32815,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT5_2768,-33.53458333,115.328,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2769,-33.53453333,115.3279667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2770,-33.5345,115.3279333,0,0,57.14,42.86,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2775,-33.53435,115.3278,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2780,-33.53416667,115.3277,0,0,22.22,77.78,0,0,0,Seagrasses,Seagrasses
LGBDT5_2784,-33.53403333,115.3275833,0,0,62.5,37.5,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2790,-33.53385,115.3274,0,0,44.44,55.56,0,0,0,Seagrasses,Seagrasses
LGBDT5_2793,-33.53375,115.3273167,0,0,75,25,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2797,-33.53361667,115.3272,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT5_2799,-33.53355,115.32715,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT5_2804,-33.53336667,115.3270667,0,0,12.5,87.5,0,0,0,Seagrasses,Seagrasses
LGBDT5_2814,-33.53298333,115.3269667,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT5_2816,-33.53291667,115.3269333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2826,-33.53256667,115.3267167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2828,-33.5325,115.3266667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2837,-33.53216667,115.32645,0,0,75,25,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2846,-33.53186667,115.3262333,0,0,28.57,71.43,0,0,0,Seagrasses,Seagrasses
LGBDT5_2851,-33.5317,115.3261167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2858,-33.53153333,115.3259333,0,0,16.67,83.32,0,0,0,Seagrasses,Seagrasses
LGBDT5_2861,-33.53141667,115.3258833,0,10,30,60,0,0,0,Seagrasses,Seagrasses
LGBDT5_2870,-33.5311,115.3257,0,0,28.57,71.43,0,0,0,Seagrasses,Seagrasses
LGBDT5_2875,-33.53093333,115.3255667,0,0,14.29,85.71,0,0,0,Seagrasses,Seagrasses
LGBDT5_2877,-33.53085,115.3255167,0,0,25,75,0,0,0,Seagrasses,Seagrasses
LGBDT5_2886,-33.53058333,115.32525,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2895,-33.53028333,115.3251,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2900,-33.53013333,115.3250167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2906,-33.5299,115.3248333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT5_2912,-33.5297,115.3246667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT5_2922,-33.52938333,115.32445,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT5_2927,-33.5292,115.3244,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0043,-33.57586667,115.4543833,0,60,40,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0046,-33.57573333,115.4542667,11.11,0,0,88.89,0,0,0,Seagrasses,Seagrasses
LGBDT6_0046,-33.57575,115.4542667,11.11,0,0,88.89,0,0,0,Seagrasses,Seagrasses
LGBDT6_0051,-33.57553333,115.4540833,100,0,0,0,0,0,0,Turf.algae,Other
LGBDT6_0054,-33.57541667,115.4539333,11.11,22.22,0,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT6_0068,-33.57475,115.4535,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0071,-33.5746,115.45345,20,0,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_0074,-33.57445,115.4533667,16.67,0,0,83.32,0,0,0,Seagrasses,Seagrasses
LGBDT6_0077,-33.5743,115.4532667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0080,-33.57415,115.4531667,21.43,7.14,0,71.43,0,0,0,Seagrasses,Seagrasses
LGBDT6_0083,-33.57401667,115.4530667,20,0,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_0098,-33.57331667,115.4526833,20,0,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_0104,-33.57303333,115.4525,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0128,-33.57193333,115.4517,0,40,10,50,0,0,0,Seagrasses,Seagrasses
LGBDT6_0131,-33.57178333,115.4516333,8.33,0,25,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT6_0134,-33.57163333,115.4516167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0136,-33.57151667,115.4515833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0139,-33.57138333,115.4515167,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0144,-33.57111667,115.4514,71.43,0,0,28.57,0,0,0,Seagrasses,Seagrasses
LGBDT6_0152,-33.57073333,115.4511833,50,25,0,25,0,0,0,Turf.algae,Seagrasses
LGBDT6_0155,-33.5706,115.4510667,40,30,0,30,0,0,0,Turf.algae,Seagrasses
LGBDT6_0158,-33.57046667,115.4509833,11.11,88.89,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0161,-33.57035,115.4508667,0,16.67,0,83.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0164,-33.57021667,115.4507667,62.5,37.5,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0169,-33.56995,115.45065,58.33,16.67,0,25,0,0,0,Seagrasses,Seagrasses
LGBDT6_0171,-33.56983333,115.4506,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0176,-33.5696,115.45045,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0183,-33.56928333,115.45025,66.67,0,0,33.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0188,-33.56906667,115.4500833,27.27,9.09,0,63.63,0,0,0,Seagrasses,Seagrasses
LGBDT6_0191,-33.56895,115.4499667,20,66.67,0,13.33,0,0,0,Turf.algae,Turf.algae
LGBDT6_0194,-33.56885,115.4498333,80,13.33,6.67,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0196,-33.56876667,115.44975,0,21.43,0,78.57,0,0,0,Seagrasses,Seagrasses
LGBDT6_0210,-33.56818333,115.4492,0,46.67,0,53.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0212,-33.56811667,115.4491,66.66,33.33,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0214,-33.56805,115.449,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0217,-33.56793333,115.4489,26.67,73.33,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0222,-33.5677,115.4487333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0224,-33.56761667,115.44865,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0229,-33.56748333,115.4483833,0,80,20,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0234,-33.56736667,115.4481,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0237,-33.56733333,115.4479167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0245,-33.56735,115.4474333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0250,-33.5673,115.44715,0,80,20,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0252,-33.56725,115.4470333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0254,-33.5672,115.4469167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0258,-33.56705,115.4467667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0271,-33.56655,115.4463167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0276,-33.56635,115.4461167,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0287,-33.56591667,115.4458,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0289,-33.56583333,115.4457333,20,50,0,30,0,0,0,Turf.algae,Turf.algae
LGBDT6_0296,-33.5656,115.4454167,20,0,0,80.01,0,0,0,Seagrasses,Seagrasses
LGBDT6_0307,-33.56523333,115.4449833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0312,-33.56501667,115.4448833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0317,-33.56483333,115.4447667,0,6.67,0,93.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0317,-33.56483333,115.4447667,0,6.67,0,93.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0322,-33.56461667,115.4447667,20,80,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0324,-33.56453333,115.4447167,0,80,0,20,0,0,0,Turf.algae,Turf.algae
LGBDT6_0326,-33.56443333,115.4446833,0,30,0,70,0,0,0,Seagrasses,Seagrasses
LGBDT6_0333,-33.56418333,115.4444833,0,70,0,30,0,0,0,Turf.algae,Turf.algae
LGBDT6_0337,-33.56405,115.44435,0,35.71,0,64.29,0,0,0,Seagrasses,Seagrasses
LGBDT6_0339,-33.56396667,115.4442667,0,78.57,0,21.43,0,0,0,Turf.algae,Turf.algae
LGBDT6_0341,-33.56388333,115.4442,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT6_0343,-33.56381667,115.4441333,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT6_0355,-33.56341667,115.4436,0,6.67,0,93.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0362,-33.56318333,115.4433333,0,33.33,0,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT6_0364,-33.5631,115.4432333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0366,-33.56305,115.44315,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0368,-33.56296667,115.4430833,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0371,-33.56283333,115.4429833,7.69,61.54,0,30.77,0,0,0,Turf.algae,Turf.algae
LGBDT6_0374,-33.5627,115.4429,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0389,-33.56218333,115.4424333,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT6_0398,-33.56186667,115.4421,0,93.33,0,6.67,0,0,0,Turf.algae,Turf.algae
LGBDT6_0402,-33.56175,115.4419,0,14.29,0,85.71,0,0,0,Seagrasses,Seagrasses
LGBDT6_0407,-33.5616,115.44165,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT6_0413,-33.56136667,115.4414167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0414,-33.56133333,115.4414,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0419,-33.56115,115.4412,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0419,-33.56115,115.4412167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0422,-33.5611,115.4410333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0424,-33.56101667,115.44095,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0424,-33.56101667,115.44095,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0427,-33.5609,115.44085,0,30,40,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT6_0429,-33.56081667,115.4407667,0,66.67,13.33,20.01,0,0,0,Turf.algae,Turf.algae
LGBDT6_0436,-33.56058333,115.4405167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0448,-33.56016667,115.4400833,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT6_0451,-33.56003333,115.4400167,0,50,50,0,0,0,0,Turf.algae,Unconsolidated
LGBDT6_0453,-33.55993333,115.4399833,0,33.33,13.33,53.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_0455,-33.55986667,115.4399333,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT6_0457,-33.55978333,115.4398667,0,11.11,0,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT6_0462,-33.55955,115.4397667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0464,-33.55948333,115.4397167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0470,-33.55923333,115.4395333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0480,-33.55881667,115.4393,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT6_0480,-33.55873333,115.43925,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT6_0488,-33.55838333,115.4391833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0490,-33.5583,115.4391167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0491,-33.55825,115.4390833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0495,-33.55808333,115.4389167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0511,-33.55743333,115.43845,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0515,-33.55725,115.4383667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0520,-33.55705,115.4382667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0523,-33.55691667,115.4381833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0530,-33.55663333,115.4379167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0532,-33.55655,115.4378833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0537,-33.55633333,115.4377833,0,7.69,0,92.3,0,0,0,Seagrasses,Seagrasses
LGBDT6_0539,-33.55625,115.4377333,0,0,33.33,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT6_0541,-33.55616667,115.4376667,0,0,33.33,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT6_0546,-33.55596667,115.4375,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0548,-33.55588333,115.4374167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0552,-33.55573333,115.4372667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0563,-33.55525,115.4370333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0570,-33.55495,115.4369167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0571,-33.5549,115.4369,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0573,-33.55481667,115.4368333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0586,-33.55426667,115.4364167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0588,-33.55418333,115.4363667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0590,-33.5541,115.4363,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0594,-33.55393333,115.4362,0,7.14,0,92.86,0,0,0,Seagrasses,Seagrasses
LGBDT6_0602,-33.55365,115.4358167,0,30,10,60,0,0,0,Seagrasses,Seagrasses
LGBDT6_0604,-33.55356667,115.43575,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT6_0608,-33.55345,115.4357667,0,22.22,11.11,66.67,0,0,0,Seagrasses,Seagrasses
LGBDT6_0610,-33.5534,115.4357,0,0,11.11,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT6_0612,-33.55331667,115.4356,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT6_0616,-33.55321667,115.4353833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0620,-33.55306667,115.4352167,0,0,22.22,77.77,0,0,0,Seagrasses,Seagrasses
LGBDT6_0625,-33.55283333,115.4351167,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0627,-33.55275,115.4350667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0649,-33.5518,115.4343333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0651,-33.55173333,115.4342833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0653,-33.55163333,115.4342167,9.09,0,9.09,81.81,0,0,0,Seagrasses,Seagrasses
LGBDT6_0658,-33.5514,115.4341,0,0,41.67,58.34,0,0,0,Seagrasses,Seagrasses
LGBDT6_0660,-33.55131667,115.434,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0663,-33.55118333,115.43395,0,0,28.57,71.42,0,0,0,Seagrasses,Seagrasses
LGBDT6_0673,-33.55075,115.4336833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0674,-33.5507,115.43365,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0676,-33.5506,115.4336167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0678,-33.55051667,115.4335667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0693,-33.5499,115.433,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0712,-33.54916667,115.4323,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0717,-33.54895,115.4321667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0719,-33.54886667,115.4321,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0721,-33.54878333,115.4320333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_0726,-33.54863333,115.4318,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0730,-33.5485,115.4316167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0734,-33.54836667,115.4314833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0742,-33.54806667,115.4312333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0743,-33.54801667,115.4312167,0,0,33.33,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT6_0745,-33.54795,115.4311333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0747,-33.54788333,115.43105,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0755,-33.54761667,115.43075,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0770,-33.5472,115.4300333,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0776,-33.54705,115.4297333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0779,-33.54698333,115.4295667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0781,-33.5469,115.4294833,7.69,7.69,23.08,61.54,0,0,0,Seagrasses,Seagrasses
LGBDT6_0783,-33.54683333,115.4294,0,0,22.22,77.78,0,0,0,Seagrasses,Seagrasses
LGBDT6_0795,-33.5464,115.4289333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0797,-33.54631667,115.42885,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0804,-33.54605,115.42855,0,0,18.18,81.81,0,0,0,Seagrasses,Seagrasses
LGBDT6_0809,-33.54585,115.4283833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0812,-33.54576667,115.4282167,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0817,-33.54556667,115.4280333,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT6_0819,-33.5455,115.4279667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0833,-33.54498333,115.4274,0,0,7.69,92.31,0,0,0,Seagrasses,Seagrasses
LGBDT6_0838,-33.54475,115.4272333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0840,-33.54466667,115.4271833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0846,-33.54455,115.4269333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0848,-33.54458333,115.42685,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0851,-33.54446667,115.4267333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT6_0865,-33.54398333,115.4261167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0867,-33.54388333,115.4260833,0,0,77.78,22.22,0,0,0,Unconsolidated,Unconsolidated
LGBDT6_0876,-33.54348333,115.4258167,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT6_0880,-33.5433,115.42575,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0891,-33.54283333,115.4254333,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_0912,-33.54193333,115.42495,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT6_0913,-33.54188333,115.4249167,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT6_0918,-33.54165,115.4248333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_0935,-33.54088333,115.42455,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0938,-33.54075,115.42455,0,20,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_0949,-33.54025,115.4243833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0951,-33.54015,115.4243667,0,0,12.5,87.5,0,0,0,Seagrasses,Seagrasses
LGBDT6_0954,-33.54001667,115.4243833,0,0,9.09,90.91,0,0,0,Seagrasses,Seagrasses
LGBDT6_0956,-33.53993333,115.4244,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0957,-33.5399,115.4243833,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0959,-33.5398,115.4243667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0961,-33.53971667,115.4243667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_0963,-33.53961667,115.42435,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0967,-33.53943333,115.4243333,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT6_0974,-33.5392,115.4243,0,5.88,64.71,29.41,0,0,0,Unconsolidated,Unconsolidated
LGBDT6_1163,-33.53915,115.4243167,0,0,66.67,33.33,0,0,0,Unconsolidated,Unconsolidated
LGBDT6_1165,-33.53911667,115.4242667,0,0,25,75,0,0,0,Seagrasses,Seagrasses
LGBDT6_1167,-33.5391,115.4242167,0,0,16.67,83.33,0,0,0,Seagrasses,Seagrasses
LGBDT6_1170,-33.53905,115.4241333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1186,-33.5384,115.4236667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1188,-33.53833333,115.4236333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1192,-33.53815,115.4235667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1194,-33.53803333,115.42355,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1198,-33.53786667,115.4234667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1200,-33.53776667,115.4234333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1202,-33.53768333,115.4234333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT6_1205,-33.53756667,115.4233833,0,7.69,15.38,76.92,0,0,0,Seagrasses,Seagrasses
LGBDT6_1207,-33.53746667,115.4233167,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT6_1210,-33.53733333,115.4233,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT6_1212,-33.53725,115.4233,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT6_1214,-33.53716667,115.4233,0,0,0,100,0,0,0,Seagrasses,Seagrasses
